,宣传平台,活动分类,组织名称,联系方式,活动类型,具体活动,活动链接,针对用户群体,活动时间,活动频率,活动场地,活动价格,活动收藏量,浏览量
566,活动行-生活,聚会交友,,,#线下交友#交友相亲#单身相亲,深圳相亲会丨5月9日深圳福田【80后男士专场】高品质相亲交友活动,https://www.huodongxing.com/event/9596537847200?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月09日13:30,,广东深圳福田 报名成功以后联系客服Tuodan009索取详细地址,,,46
567,活动行-生活,聚会交友,,,#手冲咖啡#特调咖啡,梦工场·手冲咖啡体验,https://www.huodongxing.com/event/5593193790200?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月16日12:30,,广东深圳前海深港青年梦工场10栋(E座)2楼,,,347
568,活动行-生活,聚会交友,,,#交友,一场交友聚会，组成CP，通过各种趣味游戏了解彼此｜民宿优质交友趴,https://www.huodongxing.com/event/6592512744500?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月11日14:30,,广东深圳深圳北地铁站F口集合出发,,,187
569,活动行-生活,聚会交友,,,#品鉴会#以茶会友#单丛,百香单丛新茶品鉴会,https://www.huodongxing.com/event/7598377940800?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月22日14:30,,广东深圳宝安区新安西路与海秀路交叉路口西北侧(熙龙湾-二期)百香单丛,,,61
570,活动行-生活,聚会交友,,,,欢乐颂 纸醉金迷海归欢乐之夜,https://www.huodongxing.com/event/4592949524300?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月15日20:00,,广东深圳福田区福华三路116号 丽思卡尔顿酒店,,,147
571,活动行-生活,聚会交友,,,#舊物交換#同类相吸#环保地球,深圳旧物交换 SHENZHEN CLOTHES SWAP,https://www.huodongxing.com/event/3592097648412?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月02日19:00,,广东深圳兴华路海滨花园海晖阁2003室JuneYogaStudio六月瑜伽馆,,,157
572,活动行-生活,聚会交友,,,#读书#聚会#交友,小圆桌派五月：假期阅读验收，那本适合夏天读的书,https://www.huodongxing.com/event/1597005319000?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月09日14:30,,广东深圳福田区福中三路太平金融大厦下沉广场02BARISTAPROCAFE(太平店),,,63
573,活动行-生活,聚会交友,,,#陶艺#交友,双人陶艺DIY，四手联合给彼此做一个有创意的作品留念｜双人陶艺DIY,https://www.huodongxing.com/event/6600426040412?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月06日14:30,,广东深圳下沙地铁站-B口,,,63
574,活动行-生活,聚会交友,,,#棒球#交友,挥洒青春的棒球0基础体验，欢迎你来组队燃爆全场｜棒球体验课,https://www.huodongxing.com/event/1600433651812?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月06日15:00,,广东深圳西丽地铁站,,,60
575,活动行-生活,聚会交友,,,#英语电影#龙岗英语角,龙岗英语角_深圳小草英语角2021年5月2日第17期英语活动：关于电影的话题讨论,https://www.huodongxing.com/event/3595529209200?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月02日14:30,,广东深圳龙岗区大芬村老围47号太阳山艺术中心,,,94
576,活动行-生活,聚会交友,,,,人约黄昏后·露台沙龙—《聊聊搞钱那些事儿》,https://www.huodongxing.com/event/2598442239700?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月22日18:00,,广东深圳金润大厦4楼,,,79
577,活动行-生活,聚会交友,,,#交友#桌游,桌游聚会，0基础带玩，轻松热闹度过下午时光｜桌游聚会趴,https://www.huodongxing.com/event/1600433206012?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月06日14:00,,广东深圳登良地铁站 C出口,,,68
578,活动行-生活,休闲娱乐,,,,【深圳丨6.12周六下午】cp11.0线上互选配对，我们来谈场7天的恋爱吧,https://www.huodongxing.com/event/1600563314600?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e5%88%97%e5%9b%be%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月12日14:30,,广东深圳报名成功后请联系组织者微信，统一发活动通知,,,385
579,活动行-生活,休闲娱乐,,,#手冲咖啡#社交活动#桌游社交,深圳福田社交活动｜手冲咖啡体验课（边喝+边玩认识新朋友）,https://www.huodongxing.com/event/6600434554612?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e5%88%97%e5%9b%be%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月21日08:00,,广东深圳福田区福华路350号岗厦皇庭大厦L1层十日谈(皇庭中心店),,,102
580,活动行-生活,休闲娱乐,,,,深圳不可思议减压馆盛大开业，射箭·分娩体验·星空水床·蹦床·摔碗一站畅玩，不限时！,https://www.huodongxing.com/event/8595687665900?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月03日10:00,,广东深圳海岸城购物中心4F,,,763
581,活动行-生活,休闲娱乐,,,,虫洞市集第四季【超级配方】,https://www.huodongxing.com/event/2598259436600?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月11日11:00,,广东深圳南山区科技园北区高新北六道16号高北十六创意园,,,520
582,活动行-生活,休闲娱乐,,,,解压周六|硬核喜剧脱口秀（深圳·领感空间）,https://www.huodongxing.com/event/3600556960200?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月13日15:00,,广东深圳南山区科发路1号富利臻大厦3楼领感空间,,,59
583,活动行-生活,休闲娱乐,,,#清吧#威士忌#酒吧,Whisky World 威士忌分享会,https://www.huodongxing.com/event/1600764247712?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月18日13:00,,广东深圳龙华区民繁路莱蒙·水榭春天南侧约120米Whisky World(龙华分店),,,114
584,活动行-生活,休闲娱乐,,,#设计#中国设计史#身份与消费,设计的价值在中国,https://www.huodongxing.com/event/4601406659012?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月08日10:00,,广东深圳南山区望海路1187号海上世界文化艺术中心一层主展馆,,,0
585,活动行-生活,休闲娱乐,,,,ICBE-2021深圳跨境电商交易博览会,https://www.huodongxing.com/event/1594367926300?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,09月01日09:00,,广东深圳深圳福田会展中心,,,407
586,活动行-生活,休闲娱乐,,,#漫步#休闲#自然活动,景观设计师和你中心公园漫步,https://www.huodongxing.com/event/3600583708812?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月05日08:30,,广东深圳中心公园C2区南门,,,42
587,活动行-生活,休闲娱乐,,,#线下交友#羽毛球#周末,南山周末羽毛球 | 福恋全国兴趣好爱交友,https://www.huodongxing.com/event/8590197608300?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月10日18:00,,广东深圳南山区杜鹃山东街2华侨城体育文化中心羽毛球馆负02,,,1001
588,活动行-生活,休闲娱乐,,,#环保低碳#下午茶歇#地球日,ATLAS寰图 · 绿色星球环保周,https://www.huodongxing.com/event/7593797919712?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月20日09:00,,广东深圳南山区海德三道深圳湾段166号航天科技广场B座7-12层寰图办公空间(航天科技广场店),,,436
589,活动行-生活,休闲娱乐,,,#葡萄酒品鉴#生活乐趣#美酒佳节,ATLAS寰图 · 绿色星球环保周,https://www.huodongxing.com/event/4594114743612?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月20日10:00,,广东深圳福田区深南大道2007号金地中心14~16层ATLAS寰图办公空间(深圳金地中心店),,,404
590,活动行-生活,休闲娱乐,,,#清吧#威士忌#酒吧,招商沙龙 | Whisky World 威士忌分享会,https://www.huodongxing.com/event/9598676180900?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月28日14:00,,广东深圳南山区望海路海上世界C区102铺Whisky World(海上世界店),,,2271
591,活动行-生活,休闲娱乐,,,#设计#中国设计史#身份与消费,设计的价值在中国,https://www.huodongxing.com/event/9590632722800?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月08日10:00,,广东深圳南山区望海路1187号海上世界文化艺术中心一层主展馆,,,1429
592,活动行-生活,休闲娱乐,,,,小众电影放映室「卡斯帕尔·豪泽尔之谜」,https://www.huodongxing.com/event/1597256635900?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月16日19:00,,广东深圳福田区笋岗西路深业上城CEEC(Loft-D4)4楼腾讯WeSpace(深圳),,,528
593,活动行-生活,休闲娱乐,,,#观影#独立电影,5.29 小众电影放映室 「邮差」,https://www.huodongxing.com/event/3599420333012?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月29日19:00,,广东深圳福田区笋岗西路深业上城CEEC(Loft-D4)4楼腾讯WeSpace(深圳),,,2048
594,活动行-生活,休闲娱乐,,,#脱口秀#解压#幽默,爆笑脱口秀《周五不加班》酒吧脱口秀演出-玩儿丸脱口秀,https://www.huodongxing.com/event/9591203675912?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月23日20:00,,广东深圳南山区高新中三道与翠溪路交叉路口往东约50米(园西工业区)戴言时尚工作室,,,649
595,活动行-生活,休闲娱乐,,,,深圳博士俱乐部-博士人才、企业家*高智尔球首场赛活动邀请函,https://www.huodongxing.com/event/3597551367000?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月21日14:00,,广东深圳福田区红荔路关山月美术馆旁莲花山公园,,,1628
596,活动行-生活,休闲娱乐,,,#音乐节,"票卖完了 MELO FEST: 音乐节 Melomania Music Festival, 01/05/2021",https://www.huodongxing.com/event/7593577475200?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月01日09:00,,广东深圳龙岗区海碓路,,,1224
597,活动行-生活,休闲娱乐,,,#英语#电影#交友,BeingHere深临其境线下互动观影活动——白日梦想家，五一黄金周去哪儿玩,https://www.huodongxing.com/event/8594488523100?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月24日10:00,,广东深圳福田区红荔路1001号青少年活动中心,,,245
598,活动行-生活,休闲娱乐,,,#手工活动#烘焙活动#体验活动,ins风糖霜饼干制作,https://www.huodongxing.com/event/2594515706512?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月02日14:00,,广东深圳南山区南山大道1105号海润工业区56号缘天使生活美学,,,785
599,活动行-生活,休闲娱乐,,,#装修#设计#交友,【干货】20年家装老司机教你怎么装修最省钱！,https://www.huodongxing.com/event/3597817841000?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月23日09:00,,广东深圳南山区高新南四道18创维半导体设计大厦-东座,,,296
600,活动行-生活,休闲娱乐,,,#英语#电影#交友,BeingHere深临其境第二期英语文化交流活动——大孩子也有旅行梦，说出你的旅行故事,https://www.huodongxing.com/event/7599240708312?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月30日10:00,,广东深圳龙岗区居里夫人大道(天安云谷北侧约50米)天安云谷二期-5栋1楼大堂,,,398
601,活动行-生活,休闲娱乐,,,,【狼人杀+KTV】畅玩5小时（0411周日14:00到19:00·宝安中心·附近）,https://www.huodongxing.com/event/9592255423400?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月11日14:00,,广东深圳地铁1号线坪洲,,,489
602,活动行-生活,休闲娱乐,,,#社群演出#周末音乐会#年轻人,周末音乐会--飞跃音乐第一期,https://www.huodongxing.com/event/1593230601412?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月16日20:30,,广东深圳罗湖区桂园街道红岭中路2116号建设集团大厦裙楼二层爵伦音乐文化发展(深圳)有限公司,,,375
603,活动行-生活,休闲娱乐,,,,周末以球会友、保龄球单身活动（深圳活动）,https://www.huodongxing.com/event/6591204158000?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月10日14:00,,广东深圳黄木岗地铁站-B口,,,355
604,活动行-生活,休闲娱乐,,,,桌游大乱斗*八分钟约会模式,https://www.huodongxing.com/event/7600860634700?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,06月06日13:30,,广东深圳福田区沙头街道天安社区深南大道6029号世纪豪庭大厦22C2深圳市喜悦文化传播有限公司,,,91
605,活动行-生活,休闲娱乐,,,#冥想#茶艺#茶道,5.22 迷波隆冥想&茶道：探索脉轮疗愈，感受内在需求，让你越来越爱自己,https://www.huodongxing.com/event/2598535542700?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月22日14:30,,广东深圳福田区中康路8号雕塑家园 一榻春秋疗愈室,,,105
606,活动行-生活,休闲娱乐,,,,空城乐队（金属核现场）,https://www.huodongxing.com/event/9597414746800?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月16日20:00,,广东深圳腾讯wespace（深圳）,,,102
607,活动行-生活,休闲娱乐,,,,【剧本杀】艺伎回忆录（0418周日13:00·车公庙地铁站）,https://www.huodongxing.com/event/3593212544200?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月18日13:00,,广东深圳地铁11号线; 地铁1号线; 地铁7号线; 地铁9号线车公庙,,,791
608,活动行-生活,休闲娱乐,,,#漫步#休闲#自然活动,景观设计师和你中心公园漫步,https://www.huodongxing.com/event/3595524944300?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月05日08:30,,广东深圳福田区花园格兰云天大酒店附近深圳中心公园C2区-南门,,,196
609,活动行-生活,休闲娱乐,,,#烘焙盛宴#饮品#食品,深圳国际烘焙展暨国际食品饮品展览会,https://www.huodongxing.com/event/7585894658400?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月23日09:00,,广东深圳福田会展中心7-8号馆,,,1193
610,活动行-生活,休闲娱乐,,,#鲸嬉国潮夜#开业晚会#汉服游园会,鲸嬉国潮夜 | 5月1日！新晋潮人据点-后浪新天地正式开业！国潮盛宴解锁夜间新玩法！,https://www.huodongxing.com/event/3595237579200?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月01日10:00,,广东深圳后浪新天地,,,509
611,活动行-生活,休闲娱乐,,,#调酒#小酒馆#品酒,调酒可真是件有意思的事情！A CAT酒馆调酒体验活动,https://www.huodongxing.com/event/5593404481800?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月18日15:30,,广东深圳龙华区梅龙公路1151号A CAT酒馆,,,97
612,活动行-生活,休闲娱乐,,,#单身活动#深圳#周末活动,深圳周末桌游交友活动（4月17号周六下午）｜狼人杀桌游交友趴,https://www.huodongxing.com/event/1593429889700?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月17日14:30,,广东深圳南山区珠光路52号珠光创新科技园,,,37
613,活动行-生活,休闲娱乐,,,#食材#餐饮#深圳,2021第四届深圳国际餐饮食材展览会,https://www.huodongxing.com/event/2577364482000?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,12月01日09:00,,广东深圳福田区ＣＢＤ福华三路111号北50米深圳会展中心-正门,,,334
614,活动行-生活,休闲娱乐,,,#咖啡文化#夏日狂欢#美味烘焙,2021 CAFEEX 深圳咖啡节 & 深圳咖啡与饮品展,https://www.huodongxing.com/event/9589817481212?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,08月13日10:30,,广东深圳福田区福华三路与益田路交叉口深圳会展中心-2展馆,,,154
615,活动行-生活,休闲娱乐,,,#烘焙#咖啡#甜品巧克力,2021深圳焙烤展&烘焙节,https://www.huodongxing.com/event/2589821703712?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,08月13日10:30,,广东深圳福田区福华三路与益田路交叉口深圳会展中心2号馆,,,156
616,活动行-生活,休闲娱乐,,,,《那些年，一起玩过的游戏》观影活动,https://www.huodongxing.com/event/2599268917700?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,05月28日14:00,,广东深圳华强北路1058号华强北现代之窗大厦五楼华强北博物馆,,,84
617,活动行-生活,休闲娱乐,,,#徒步#交友#聚会,《徒步吧少年》徒步宝安固戍西湾滨河公园：看爱情码头，观红树林，品文化历史，望沿江高速落日余晖,https://www.huodongxing.com/event/2591573629312?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月30日14:00,,广东深圳宝安区金湾大道西湾滨海公园,,,359
618,活动行-生活,休闲娱乐,,,#海钓#钓鱼#矶钓,海钓（矶钓）体验营---三阶段零基础提高班,https://www.huodongxing.com/event/1594097462212?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月19日19:00,,广东深圳南山区桂庙路22号向南瑞峰商业广场2楼A区2065A叁拾日海钓俱乐部,,,180
619,活动行-生活,休闲娱乐,,,,周五线下精品书友会,https://www.huodongxing.com/event/2592389462900?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月09日19:30,,广东深圳罗湖区地王大厦4002,,,59
620,活动行-生活,休闲娱乐,,,#酒吧#蹦迪#喝酒,4.24YOULO电音节深圳站 |包下深圳超火酒吧ARENA，寻找RED PLANET的电音狂欢，年度超红电音节就在这里！,https://www.huodongxing.com/event/8594256007400?utm_source=%e5%8f%91%e7%8e%b0%e6%b4%bb%e5%8a%a8%e9%a1%b5&utm_medium=&utm_campaign=eventspage,,04月24日14:30,,广东深圳国贸人民南路3004-1号来电(ARENA亚洲旗舰店),,,58
